T62,2,2729.687288825826,[60],0.432333
T62,3,3187.037576245214,[47;122],24.335416
T62,4,3305.0570538725187,[40;97;146],1159.648333
T62,5,3364.2736588700536,[21;63;105;152],92568.444833
T42,2,2519.7320041713524,[62],0.276834
T42,3,2910.52735569842,[46;120],14.650708
T42,4,3019.7422240558694,[29;77;131],1215.505334
T42,5,3078.590079332623,[22;64;108;154],93082.44875
T52,2,2380.2713235206493,[57],0.266166
T52,3,2694.78343947774,[45;112],14.3325
T52,4,2784.9126493253334,[36;86;129],1225.104125
T52,5,2843.0921019800835,[20;60;98;136],91004.706833
T22,2,1867.6683260762325,[60],0.26275
T22,3,2147.3730143469375,[33;95],14.509
T22,4,2251.874249300744,[22;65;115],1166.173667
T22,5,2291.026284136747,[18;51;86;125],90854.786083
T32,2,2179.359072775789,[60],0.267209
T32,3,2456.6951436782965,[42;109],14.512041
T32,4,2575.6191428132306,[23;68;120],1220.253917
T32,5,2613.9011459580165,[19;56;92;131],91317.698625
